13.33	0.	62999999.9613971
13.4988157328528	0.	62271370.1256477
13.6668393076804	0.	61639804.7350542
13.8312765870739	0.	61104013.4444351
14.0003032544869	0.	60630473.1102832
14.1690988811442	0.	60228653.2012481
14.3340933183744	0.	59898339.9879851
14.5034692434111	0.	59617693.807626
14.6708011154412	0.	59393343.3930649
14.8373724479276	0.	59217524.5872623
15.0067824462739	0.	59082931.8725461
15.1734299189889	0.	58990101.4148896
15.340419524494	0.	58932859.7343822
15.5083536985296	0.	58908121.1293742
15.6770359613307	0.	58913361.9592434
15.842671963404	0.	58945140.7730055
16.0104799014889	0.	59001742.3537416
16.1782028564	0.	59080560.9218325
16.3462068733799	0.	59179686.9140499
16.5133843878678	0.	59296442.5434822
16.6803653934302	0.	59429347.680074
16.8497141326864	0.	59579118.0958618
17.0171201901995	0.	59740506.2111951
17.1860611521347	0.	59915432.7742476
17.3508807602854	0.	60096549.7195794
17.5189043837136	0.	60290683.9806664
17.6867585053477	0.	60493148.5942667
17.8543314455905	0.	60702811.609848
18.0227108025754	0.	60920180.1383639
18.1907732504312	0.	61143018.0080328
18.3565596154206	0.	61367862.8917521
18.525114102808	0.	61600897.3248252
18.6925905596573	0.	61836247.7346163
18.8603235866035	0.	62075188.9243834
19.0295074397729	0.	62318939.0608017
19.1947723062874	0.	62559230.8966439
19.363493177998	0.	62806337.5743262
19.5306333461839	0.	63052511.9130527
19.6985411056789	0.	63300833.4140228
19.8664006400683	0.	63549764.5095311
20.	0.	63748168.575
